fastq_forward	fastq_reverse	specimen_id	application	fastqc_ccc_did
07ef0043-8b5a-411b-a69a-5397108cd03f	c2e47dd3-e686-453f-b8de-9e496ac6ba45	12-00109	RNA-Seq					
4b0ba0ff-7a64-4d88-af39-da051f2bbf62	91cdc866-af47-4520-9e6a-b3c4f65b38f0	12-00111	RNA-Seq					
f4fc6128-6540-413a-bd4f-c1f04fc9976e	b6397d65-7a01-4794-91e8-f53407c54ce4	12-00111	RNA-Seq					
06ddcafe-b63b-48c6-86c0-ee2086980fd5	f5f1a33b-4608-4c02-8e19-adbe78cc18ab	12-00111	RNA-Seq					
7e523a50-78e5-4589-85e7-293cff3c334c	51315d77-68d8-4b25-a17a-dc6ef44fd6ca	12-00111	RNA-Seq					
4848026e-f61b-4a15-94b7-e06774efca1e	aaac0f87-b8ad-4445-877f-9a6aeb1f558f	12-00111	RNA-Seq					
7d11897e-1236-4f66-bca9-9023e80d5dc4	1c646b44-0818-428d-9ed8-7e86dc0218ee	12-00111	RNA-Seq					
77f9631e-8f3b-45b2-a02c-5544b48612bf	cd199832-d3c0-461e-8d63-f7277048fa8c	12-00111	RNA-Seq					
6604507e-ed3a-4598-9a67-a8c0a57f4af8	44fbda88-4bb9-4f84-84c4-91a51b5109de	12-00111	RNA-Seq					
2c45a0a4-8d30-41ec-bba7-922cfe331785	5daa2f2c-cfc8-47ea-aace-7b54f654432f	12-00111	RNA-Seq					
7589e1f6-693d-4af5-850e-196054e08b13	6e1b6464-971d-4856-ab20-cc34e258b17b	12-00111	RNA-Seq					
aefcfea2-4bad-407f-9423-fc94eabf6da2	b486a85d-414b-458c-90d2-3971961e3326	12-00111	RNA-Seq					
7bba20ec-4c33-466e-b99e-35a03e541798	43a0cc43-360e-4487-bd3e-a972c0f3d2d9	12-00116	RNA-Seq					
2a2fcbf4-12bc-42e4-81a3-ed14b6e98b10	50b2f7ce-99d0-4213-8fef-e8ab7798129f	12-00116	RNA-Seq					
46121383-dc23-42bf-bd36-94d473558904	66a368f7-b9d0-4700-bf32-dc359cdb7958	12-00116	RNA-Seq					
889d68d9-e489-4601-8698-932ae3f3fa08	20195eb5-0623-4f28-90d2-17de39af4b9c	12-00116	RNA-Seq					
4fcd64ef-9421-4815-9c71-8f8bdc664daa	1bfe1042-85f0-42ad-ba16-16bfc35a9e08	12-00116	RNA-Seq					
9d7380bd-a59b-463a-ad40-7471302dd24b	191a0247-249b-4034-a7d7-98153f6558e1	12-00116	RNA-Seq					
c8a574a3-6ace-4931-bd9d-87fd3b21820c	d9c240e9-0439-4558-9c65-283a7beb2ad4	12-00116	RNA-Seq					
7a0ac31d-3e98-4aa3-8da9-01b81a0b7bbe	5b610094-8cac-4ac7-98bd-cf4b89823f26	12-00116	RNA-Seq					
1bb077f0-4068-4afc-b5ef-e66d0214adef	90a8ba5c-2ec8-4581-b036-0c8d6f280c71	12-00116	RNA-Seq					
66170738-5654-4dc9-ade7-c85e85c03e98	e1dd1c5b-8b0c-4f00-a6cf-1170ea1dad6e	12-00116	RNA-Seq					
f27817c6-04f3-4db9-8a27-da512d36b69c	76a5b0c2-b719-42fd-81c6-973535ff3efd	12-00116	RNA-Seq					
f9e67204-8a62-421f-93e3-a8c8f91a69fb	a7ef3e93-975e-43bd-a157-3bb101ea71cd	12-00116	RNA-Seq					
46035db3-7cb9-4ccd-beac-3f147712773a	8b7f57ac-40ac-41b5-a747-7749d0008915	12-00123	RNA-Seq					
4204b37b-3231-47ac-bd85-1d2473b7b929	25873a2b-f1c0-4b74-a900-8fc00b5bc9c9	12-00123	RNA-Seq					
f1ec08f3-f9a2-46e2-93f8-b8d5e6e55e5f	e59ed59b-fb71-496c-9e3f-6debbcd02c37	12-00123	RNA-Seq					
e72ef6af-e53b-49ec-8b3d-30a7e2d565ed	4d1bb9d0-6cad-4e76-9d53-0a013ee0c2a0	12-00123	RNA-Seq					
847cf035-49e5-4734-8c7c-ded22771e952	4f68598e-7d55-424b-985c-dd0d9099406e	12-00123	RNA-Seq					
529bd478-22d3-43f6-991b-906dc22168df	53cc9a06-c9a6-420d-8d39-450b755df0d3	12-00123	RNA-Seq					
86b6e179-346a-4566-8b5e-5c38c90b805f	5e60f4d8-abe7-4490-88b7-dd6aef203acf	12-00123	RNA-Seq					
68b89426-5d68-4ba3-a31e-4a6571f7c585	2f2cec77-359c-4062-a73d-54f3d1c62026	12-00123	RNA-Seq					
96c35fd5-7a98-4091-a3fc-24630f9b3154	a4ab6482-76e7-4f2d-9562-c4976edc3b5b	12-00123	RNA-Seq					
4f77b527-13b2-4ec4-a0bb-a58e9baf6619	bb71381b-c5e4-45ff-9a10-9508ba1c3cc5	12-00123	RNA-Seq					
32195c63-1efe-43c1-9e3c-32acf943ecc0	79e59dbf-76c0-4e4a-b60f-62096b8e3dd5	12-00123	RNA-Seq					
ec65144f-38f3-471f-ab35-86e5b8eb12f6	4b9519a3-c80b-4a1c-9239-b80827c6e60b	12-00123	RNA-Seq					
9f4aa62c-c33b-42ab-a993-c50231c89454	b3eda576-37ec-4259-9b62-60d63de8f640	12-00123	RNA-Seq					
dcec7463-3153-4078-ad49-7cde7d11a22b	a26505f7-1c48-4a97-b999-536564db7a9b	12-00123	RNA-Seq					
3b9d2e1c-128e-4a59-9b24-11b6c7c1915d	42853ed8-b0d8-4afe-b68e-6a4fd7097ca0	12-00123	RNA-Seq					
e21c0c5b-ea6d-4de5-bb64-2be9d4bba6e8	ae0e566c-8b9f-42b6-a6cd-3fd318bd3538	12-00123	RNA-Seq					
01281993-da04-45af-9492-6729a0aa5896	fb1a7f07-e7b4-4ffc-a938-1210a0cb100f	12-00123	RNA-Seq					
c47bfa12-0a74-471f-ad8a-627e383b9be8	ef9ef240-b534-431f-8463-4f84fef468da	12-00125	RNA-Seq					
1632de4e-bccd-4e20-830f-de825e1e3a32	678e076c-2950-4404-a1e3-fce7352fc9b2	12-00125	RNA-Seq					
68e0a625-08df-4c4b-b64b-035a1d535a95	cd07d7eb-9224-42b7-b436-e9739c044474	12-00125	RNA-Seq					
6838d052-82e1-4084-9e73-47548029416a	ce093725-c760-47ac-b287-3ef404511b15	12-00125	RNA-Seq					
ec8abe98-1d19-491f-b391-f33eab0ab321	dc32c7a8-9449-448f-8614-d0d5f4e871dd	12-00125	RNA-Seq					
48ad135a-e203-42a1-8464-ea5f04ab39d2	c584b958-2cac-44fe-b8ca-99f77e4275df	12-00125	RNA-Seq					
9bc0905a-ff3f-4d02-828f-e8820b00a740	ed1e897a-9d71-4591-b148-7b73ffcfbd71	12-00125	RNA-Seq					
a453cce6-ea12-41cb-890d-e5fa42f21aae	0d25f271-0a91-42f6-a88e-606a0532795d	12-00125	RNA-Seq					
c8e998b0-0e39-4c72-aec5-8be5020735c9	2c86a5d7-174c-42dc-9448-43484d7d80c1	12-00125	RNA-Seq					
8a95b9c3-f602-401d-b9b7-5a012e9980b4	c53e6338-6104-4afa-92ab-181a20d2c428	12-00127	RNA-Seq					
822b8390-b8f9-45ee-86ca-44e025df7985	93dc3ac4-27c6-420a-9d37-89da3ae8f463	12-00127	RNA-Seq					
4c1c217e-0d52-41e4-aed8-9d1da64f386c	aa142af1-dff7-4649-93b2-62a051dfaa18	12-00127	RNA-Seq					
8609075b-0955-45ba-a3b3-59f431840fc3	84f84119-0617-4a46-b3fe-d2fef5c0f1e9	12-00127	RNA-Seq					
c89a8948-931c-47a6-807a-78381503eed2	38408516-a345-4361-9a51-0fee43247cf0	12-00127	RNA-Seq					
8467bcf5-48ab-4b24-9166-f849f898fd60	7b3d4793-52da-49bc-b772-fae6c3bab1c2	12-00127	RNA-Seq					
87d66944-ee1f-4e7e-a675-ed8a7ac9eeef	13265010-e80e-4c82-b356-030316d635ed	12-00127	RNA-Seq					
9e87891d-23f6-4010-952c-9b8cbaff0b15	8cb6f127-bdd5-4bd9-ba43-0095254d9714	12-00127	RNA-Seq					
d678dfe3-0606-4671-a587-a2f4b86c674d	0efb0ab3-c2e6-452c-bebf-c84b2da215d0	12-00145	RNA-Seq					
ef0310bd-7296-44b0-8101-69dc81ed2d4f	da7b548e-75dd-4e29-b3d9-111a724225a9	12-00145	RNA-Seq					
a8f233f5-96d9-40d3-9e4f-2b4ff27b3477	cbd0e1c9-3e55-4ea0-a7e9-4e9142467f7b	12-00145	RNA-Seq					
0db45777-471d-4961-b2f3-8385fefff016	6770b9f9-9cb7-4edf-b6a5-2d3509d3be3b	12-00145	RNA-Seq					
043f1be7-55cd-47bc-a237-96602bee3781	2ab5d358-6fad-4ceb-9b4a-8d442d952e5d	12-00145	RNA-Seq					
b0db58c3-49f7-4671-8ed4-8202b16849ff	37b27ccd-6511-464c-ae46-72ac61e0ee00	12-00145	RNA-Seq					
0f3efe7d-3d46-4e57-a445-902a0572d742	5daf8922-08d6-4f29-bc53-fb880ca2fc53	12-00145	RNA-Seq					
bd229b16-b6b3-40fe-ad6a-5cac4afcb09e	d4358010-bf42-4e53-9944-70b8c18ac6f2	12-00145	RNA-Seq					
db234c2f-8fad-4fd7-aed5-a83b41edbefb	d549f518-7abd-4061-a902-263b02562452	12-00145	RNA-Seq					
8807a12d-dca4-4247-8dd0-c75843d34da3	5b85c39d-2111-45c3-a08b-d7d3b7e9bd15	12-00154	RNA-Seq					
70349030-ca71-4211-9f12-81c77ce27e40	772983fc-c0c0-4f4f-877e-e8d3ea565f14	12-00154	RNA-Seq					
4270168f-025d-436d-85e8-b0e1d4c1e5af	e96e50b3-f5c4-4d3e-ae88-e80ed7679979	12-00154	RNA-Seq					
5e319e75-20b3-44e2-bd6b-d7329d38180d	47e988de-9d79-4d6a-bf0e-0f32ab348b1d	12-00154	RNA-Seq					
29eafa76-3f52-4149-a1b1-89d00166fa29	fc755be6-ec94-4377-8ed4-0651849c9e43	12-00154	RNA-Seq					
8627e5cd-c731-4173-ba00-6a6a25587ba7	486b9f8f-a2e1-4668-affc-bbea7820655b	12-00154	RNA-Seq					
56b845a2-0479-4209-888f-e6693f79cbc2	356e868d-5ed0-4007-b1da-79307bc70e46	12-00154	RNA-Seq					
1c76a396-ac58-4008-8bac-db5e591b3a4a	2e79e470-e3b6-42f9-8f27-adb30231e7a8	12-00154	RNA-Seq					
30a0dc08-a7a5-4a24-9ecf-4657eae59fac	232be16e-b5d8-485d-802e-e320a5ddc2ee	12-00154	RNA-Seq					
09ba0192-a9c2-48e8-bb1e-a3c36cbfe0c8	836bf367-e899-4114-8d6c-1e4f3fb92316	Control	RNA-Seq					
8d54036b-7f1e-4c21-9839-8a661e88a187	1d86eedd-b654-4a20-9048-c7f335c1c8e9	Control	RNA-Seq					
81d411a2-b584-4361-a461-60ee928c4703	54367116-0bdb-48e5-89f1-ad25a5d750e2	Control	RNA-Seq					
fdaf35fe-6940-4366-879e-886095118e20	f4f9f92c-80b8-4de7-8708-c52527399df1	Control	RNA-Seq					
7f525210-dce6-4665-aad4-860ab727b77e	1bcbc2eb-ff5f-4b73-a0a0-943e64fe1d6b	Control	RNA-Seq					
f9b59c26-037f-4395-9e71-ed54c16c6bb0	c536d08f-9ac8-4026-afa6-509d7675224a	Control	RNA-Seq					
59131cb9-c5a6-4970-9c91-7445099a88df	496d1872-f82c-4bc6-8a48-3e1a9ba5d461	Control	RNA-Seq					
109f4aa4-e65e-47ec-9d1b-5130574b9a66	ec46f989-47e4-4a71-96da-043794892496	Control	RNA-Seq					
9857edb9-3dd3-402d-9879-1d385e245f06	267a6974-4cab-4821-ab69-7c0510d8f014	Control	RNA-Seq					
25a06def-511f-4707-95c8-4ebc26f905d7	c5d0effb-cd4b-4e51-9f75-7fafe83da62a	Control	RNA-Seq					
d895999c-7eee-4a5e-811f-c1c23189aea2	6f8c27b4-014a-4743-ac07-35ca924b096b	Control	RNA-Seq					
669e7c4d-c625-45b1-a818-52605bff37fc	5c0d7414-b58a-4e4a-9395-d43d955d37fd	Control	RNA-Seq					
10125be4-796a-45f9-aea2-ee5d6c8c6b26	882621e3-3d93-45a8-a29f-bb36398bb4d5	Control	RNA-Seq					
68ff018b-b03e-4b97-b954-c33da19c47aa	0f66bb3c-3f64-40a7-a6e3-e906786c41c8	RK059a	Somatic
b74a915e-e10c-4de7-b831-8be5b7e3ba25	606e51c2-e968-4a8f-b681-2e43f22e8c65	RK059b	Somatic
5d67ae31-a923-45da-a295-a4e55ab51325	c087eb7d-eb16-457c-9a53-a763cd32d727	ERR016048	WES
23cccc7b-dffb-4be4-84b6-37f224d91538	fa5d0b7f-4dc3-4e84-ac2c-967bf55074d4	ERR016115	WES
a30e1759-b61e-4baf-9d02-5003f2968e2c	f40eb5f7-48b4-4f9b-93ca-1ec84bae9864	ERR016117	WES
e581ae40-6b0d-4dc4-b8e6-0bed7147a7ab	b5e16823-17e3-425e-83ad-b75690747c0b	SRR816285	WES
0628974d-44d5-408a-8803-c253f7c4902d	d6e83e8b-9c4d-4f86-8327-2d92f74f9ba5	SRR816286	WES
2ba2c7b2-d25d-445a-a926-7bebe76413ea	45601a4c-92c6-4c89-acb0-3532261d035d	ERR271650	WES
5b05196c-edd5-40b8-a790-6fafa7dd775b	fce88581-3557-4a10-861e-b31feb9be77d	ERR250683	WES
b3aaa119-3a7b-4ee3-81e5-0bad941ff34c	4b167d06-3617-42c8-9acb-da46a0a4d710	ERR250684	WES
333f27be-29b0-44fc-a17d-e7a8580441cf	8d1cf211-678b-4c4f-8db2-37f9b6e2f5df	PD7446a	Somatic
6f1ff076-59d1-4c88-9ba3-99511f993880	26859d73-c3df-4add-9f46-f40ed6cab43c	PD7446f	Somatic
642f25ea-79cd-4ab7-ad81-b2b0b5ea0725	67eacbe7-6520-42eb-97b2-10f764bf15a0	PD7446g	Somatic
5662fc4d-8881-4816-b129-1bec17e33d2d	3172a90e-5e31-4706-8f1b-86c3ca9631b5	PD7447e	Somatic
0a501867-12d9-4bb1-a8c2-d56cf95d2ade	bdb91c2a-ce91-493b-8003-7fbcee113e18	PD13395a	Somatic	98a374d5-8c1d-412d-9818-54353d513e5f
df1fddf8-c2ca-4236-ace9-9bc2a6b42d99	28208961-abb7-4cef-b03b-40eb02048b74	PD13395b	Somatic
4a785b0c-6e1c-4824-aa45-fd999d1ce713	195e64f1-7b00-4a35-9fed-7b9f70eb40f0	PD13397a	Somatic	99c5bd1e-11b0-4241-92cc-b89c0bbdddfc
9972da02-4abe-40c1-843a-9e1251db3ff8	b44c5b4a-e1fa-4a68-940a-ba718b4e6670	PD13397b	Somatic	40addb92-7280-4767-97b7-2ad28cd76d9e
f8b5325b-867e-40a2-ac4a-da75e88888f4	1dc6ac92-4fa3-463c-979c-9cdcc9dc69fa	PD13399a	Somatic
5ab9051b-eb20-448c-ab10-fd84d81967b5	e1714973-7973-4231-8120-659aff42a902	PD13399b	Somatic	4e3d662f-69af-4397-9286-fa6165a6e8a8
d170a0cd-8c4e-4d75-8cde-bccbd7f1cc73	4a155b75-f280-4f6c-aa39-a8b72e4f1576	PD13401b	Somatic
2a057ee7-6c68-4700-ba56-acb3869bad6e	ebd983e4-398d-4192-b062-e89ecbc8481e	PD13403b	Somatic
d1d360b2-638f-4c67-b30f-add3ec85a502	7d958d49-fc4c-452b-a091-cccd307f8243	PD13406a	Somatic	85d4325e-595c-42c2-beeb-090acad0c1b6
baefded7-490d-4f0a-a988-43ff97405f83	ca87b410-8d28-4913-a1d9-c6d54eff09ec	PD13406b	Somatic	49304f1b-7115-46a6-a5dc-6ae355b40589	
5c91b900-c387-4065-998b-25965f8587c8	4a96e984-6feb-4b45-946f-f9d202ab31d9	PD13407a	Somatic	cef2c5e0-fbbf-4366-a4a3-109460b09ad8
39ec2cbe-3b50-4d92-be51-584c236f1d57	509abfdc-977d-47c3-9831-13a9883c57a2	PD13408a	Somatic	3a3bada3-16f0-4fd0-90c8-a4125972c575
84b0814f-6391-4ca1-a9e5-cb36e217fda8	ec4f4b83-24c5-4c6b-8be7-75d295ee0a75	PD13410a	Somatic
7f3040db-5b5b-48e9-adfa-8a4addb2bec5	bae9e73e-4608-4d35-8468-11ef92c1844e	PD13410b	Somatic	7013fdab-9c93-4379-865c-d1f93913049f
